"Date","Price","Open","High","Low","Vol.","Change %"
"02/18/2024","913.20","914.70","915.40","912.25","","-0.88%"
"02/16/2024","921.30","910.00","923.80","902.50","0.82K","0.93%"
"02/15/2024","912.80","905.40","917.80","901.60","1.20K","0.83%"
"02/14/2024","905.30","887.50","911.20","885.90","1.08K","1.98%"
"02/13/2024","887.70","905.20","914.70","883.30","1.78K","-2.00%"
"02/12/2024","905.80","891.10","908.70","888.90","0.69K","2.06%"
"02/09/2024","887.50","905.00","907.80","882.70","2.08K","-1.69%"
"02/08/2024","902.80","898.30","904.70","886.70","1.22K","0.77%"
"02/07/2024","895.90","921.00","922.90","894.10","2.58K","-2.57%"
"02/06/2024","919.50","915.20","923.10","909.20","0.60K","0.79%"
"02/05/2024","912.30","910.00","919.30","906.80","0.63K","0.20%"
"02/02/2024","910.50","930.80","941.00","908.90","0.98K","-2.19%"
"02/01/2024","930.90","936.50","938.00","919.10","0.75K","-1.01%"
"01/31/2024","940.40","940.80","951.20","933.80","0.67K","0.07%"
"01/30/2024","939.70","945.60","946.40","930.70","0.56K","0.15%"
"01/29/2024","938.30","921.70","940.60","916.00","26.14K","1.85%"
"01/26/2024","921.30","898.40","924.90","896.50","27.13K","3.00%"
"01/25/2024","894.50","908.80","911.50","892.50","21.33K","-2.23%"
"01/24/2024","914.90","908.50","922.10","906.60","17.28K","1.04%"
"01/23/2024","905.50","900.10","917.10","900.10","18.67K","0.28%"
"01/22/2024","903.00","909.40","913.20","899.70","16.03K","-0.44%"
"01/19/2024","907.00","916.40","924.00","900.80","23.70K","-0.55%"
"01/18/2024","912.00","891.10","916.50","889.90","25.89K","2.52%"
"01/17/2024","889.60","904.20","906.50","883.20","31.19K","-1.64%"
"01/16/2024","904.40","917.00","926.70","901.60","36.98K","-1.84%"
"01/15/2024","921.35","917.90","926.70","916.95","","0.39%"
"01/14/2024","917.80","916.85","919.00","916.30","","-0.36%"
"01/12/2024","921.10","924.40","946.60","914.00","29.80K","0.16%"
"01/11/2024","919.60","929.40","941.70","918.00","24.13K","-1.08%"
"01/10/2024","929.60","941.90","948.00","926.00","23.36K","-1.47%"
"01/09/2024","943.50","956.80","963.70","940.70","24.28K","-1.66%"
"01/08/2024","959.40","971.30","976.80","955.10","20.76K","-1.28%"
"01/05/2024","971.80","968.40","981.80","953.90","24.40K","0.57%"
"01/04/2024","966.30","986.40","988.20","964.20","19.18K","-2.11%"
"01/03/2024","987.10","996.90","1,001.30","976.20","22.86K","-1.12%"
"01/02/2024","998.30","1,006.60","1,015.10","993.20","23.12K","-0.78%"
"01/01/2024","1,006.15","1,005.65","1,007.25","1,005.00","","-0.30%"
"12/29/2023","1,009.20","1,022.60","1,026.60","1,004.80","18.53K","-1.37%"
"12/28/2023","1,023.20","1,014.40","1,031.00","1,009.10","24.83K","0.96%"
"12/27/2023","1,013.50","990.00","1,010.80","983.60","0.15K","1.80%"
"12/26/2023","995.60","992.20","1,001.60","987.50","13.11K","0.48%"
"12/25/2023","990.80","991.25","992.75","990.50","","-0.29%"
"12/22/2023","993.70","982.00","998.40","975.30","17.66K","1.50%"
"12/21/2023","979.00","976.70","983.70","964.40","13.73K","-0.41%"
"12/20/2023","983.00","972.10","984.90","962.30","12.91K","0.88%"
"12/19/2023","974.40","963.00","976.50","953.60","11.81K","1.18%"
"12/18/2023","963.00","955.90","972.00","953.00","7.27K","0.19%"
"12/15/2023","961.20","973.90","981.00","951.50","9.52K","-1.51%"
"12/14/2023","975.90","950.50","979.40","948.60","10.47K","4.99%"
"12/13/2023","929.50","942.60","951.70","926.90","7.20K","-0.86%"
"12/12/2023","937.60","923.70","941.80","919.70","11.17K","1.56%"
"12/11/2023","923.20","927.80","939.00","921.80","4.79K","-0.44%"
"12/08/2023","927.30","918.50","937.00","917.30","4.55K","0.83%"
"12/07/2023","919.70","901.50","926.60","897.50","4.35K","2.05%"
"12/06/2023","901.20","911.20","923.90","898.00","3.67K","-1.41%"
"12/05/2023","914.10","930.90","932.50","907.00","4.22K","-1.98%"
"12/04/2023","932.60","950.00","957.00","924.00","2.96K","-1.17%"
"12/01/2023","943.60","943.70","950.00","930.50","3.61K","0.07%"
"11/30/2023","942.90","946.70","953.80","934.70","1.94K","-0.60%"
"11/29/2023","948.60","956.80","960.90","937.00","2.05K","-0.74%"
"11/28/2023","955.70","926.00","955.50","921.10","29.32K","2.72%"
"11/27/2023","930.40","942.40","953.30","925.40","1.62K","-1.42%"
"11/24/2023","943.80","938.40","949.00","915.00","1.73K","2.19%"
"11/23/2023","923.60","931.70","936.50","920.60","","-1.49%"
"11/22/2023","937.60","950.50","955.20","931.50","1.81K","-1.52%"
"11/21/2023","952.10","931.60","953.50","930.00","1.30K","1.98%"
"11/20/2023","933.60","908.50","935.20","905.80","0.80K","2.79%"
"11/17/2023","908.30","905.40","919.80","902.00","0.70K","-0.11%"
"11/16/2023","909.30","908.30","915.30","900.40","0.68K","0.11%"
"11/15/2023","908.30","898.50","914.00","894.20","0.53K","1.00%"
"11/14/2023","899.30","876.70","902.00","876.60","1.03K","3.25%"
"11/13/2023","871.00","855.90","875.30","852.70","1.74K","2.13%"
"11/10/2023","852.80","869.50","871.70","850.40","1.54K","-1.93%"
"11/09/2023","869.60","879.40","884.30","866.40","1.03K","-0.99%"
"11/08/2023","878.30","905.60","907.10","877.70","1.03K","-2.94%"
"11/07/2023","904.90","921.30","922.00","904.00","0.96K","-2.13%"
"11/06/2023","924.60","946.00","948.70","920.00","0.51K","-2.74%"
"11/03/2023","950.60","937.50","951.80","937.20","0.23K","1.48%"
"11/02/2023","936.70","942.10","948.00","926.40","0.87K","-0.01%"
"11/01/2023","936.80","948.30","948.30","932.30","0.41K","-1.51%"
"10/31/2023","951.20","948.00","957.50","944.50","0.49K","0.48%"
"10/30/2023","946.70","919.90","950.00","914.50","0.98K","4.52%"
"10/27/2023","905.80","910.40","918.00","904.20","18.78K","-0.35%"
"10/26/2023","909.00","913.00","920.40","900.60","23.62K","-0.37%"
"10/25/2023","912.40","892.50","917.00","885.00","26.65K","2.30%"
"10/24/2023","891.90","902.80","908.80","886.90","17.79K","-1.45%"
"10/23/2023","905.00","903.70","907.80","894.50","14.52K","-0.01%"
"10/20/2023","905.10","899.90","913.20","893.70","18.17K","0.77%"
"10/19/2023","898.20","891.50","903.20","882.00","18.00K","0.44%"
"10/18/2023","894.30","904.30","914.70","885.80","22.28K","-1.31%"
"10/17/2023","906.20","899.50","909.50","894.50","18.42K","0.76%"
"10/16/2023","899.40","888.70","900.60","879.10","18.77K","1.72%"
"10/13/2023","884.20","872.30","891.30","867.90","23.66K","0.96%"
"10/12/2023","875.80","895.90","902.60","871.10","24.15K","-1.93%"
"10/11/2023","893.00","887.90","896.00","879.00","16.54K","0.31%"
"10/10/2023","890.20","893.40","899.30","885.50","17.13K","0.16%"
"10/09/2023","888.80","884.60","896.90","877.50","18.87K","0.83%"
"10/06/2023","881.50","867.60","888.90","856.80","24.22K","2.20%"
"10/05/2023","862.50","872.80","879.40","860.70","17.78K","-1.34%"
"10/04/2023","874.20","877.10","884.80","865.80","23.87K","-0.61%"
"10/03/2023","879.60","886.10","890.40","875.00","26.10K","-0.81%"
"10/02/2023","886.80","916.20","921.60","884.80","31.62K","-3.18%"
"09/29/2023","915.90","916.10","935.50","912.10","28.30K","0.09%"
"09/28/2023","915.10","897.30","917.70","894.10","29.30K","2.19%"
"09/27/2023","895.50","910.00","917.90","887.20","0.23K","-2.05%"
"09/26/2023","914.20","922.40","923.00","907.90","19.57K","-1.02%"
"09/25/2023","923.60","939.90","941.10","920.20","15.21K","-1.74%"
"09/22/2023","940.00","931.30","952.90","931.30","15.19K","0.90%"
"09/21/2023","931.60","940.50","940.50","923.80","13.74K","-1.90%"
"09/20/2023","949.60","951.00","955.10","938.70","11.16K","-0.40%"
"09/19/2023","953.40","944.20","959.90","939.50","9.54K","1.08%"
"09/18/2023","943.20","936.70","947.10","936.60","11.46K","0.82%"
"09/15/2023","935.50","917.20","940.00","915.80","6.33K","1.95%"
"09/14/2023","917.60","911.10","920.50","907.40","5.94K","0.56%"
"09/13/2023","912.50","920.90","921.50","905.70","6.84K","-0.84%"
"09/12/2023","920.20","908.60","923.50","902.20","7.19K","1.15%"
"09/11/2023","909.70","903.80","915.90","902.00","9.12K","0.85%"
"09/08/2023","902.00","918.60","921.90","900.60","4.49K","-1.64%"
"09/07/2023","917.00","923.30","925.50","911.40","2.54K","-0.62%"
"09/06/2023","922.70","941.60","941.60","917.00","2.53K","-1.92%"
"09/05/2023","940.80","976.00","979.40","939.30","2.74K","-1.95%"
"09/04/2023","959.55","968.80","972.45","956.10","","-0.99%"
"09/03/2023","969.10","968.95","970.45","966.60","","-0.66%"
"09/01/2023","975.50","984.00","1,000.00","974.70","2.08K","-0.58%"
"08/31/2023","981.20","992.50","995.90","980.00","1.07K","-0.91%"
"08/30/2023","990.20","993.00","999.00","985.90","2.75K","0.10%"
"08/29/2023","989.20","977.20","990.00","970.90","32.51K","1.10%"
"08/28/2023","978.40","958.80","983.00","949.50","1.94K","2.51%"
"08/25/2023","954.40","948.80","961.40","943.00","1.60K","0.55%"
"08/24/2023","949.20","942.30","953.00","936.00","1.27K","0.56%"
"08/23/2023","943.90","932.60","948.00","932.60","0.43K","1.36%"
"08/22/2023","931.20","921.60","936.60","920.00","0.67K","1.25%"
"08/21/2023","919.70","921.70","925.70","911.70","0.34K","-0.13%"
"08/18/2023","920.90","905.30","923.40","905.30","0.57K","2.10%"
"08/17/2023","902.00","894.00","919.70","891.40","0.62K","0.47%"
"08/16/2023","897.80","898.50","904.60","892.20","0.56K","-0.14%"
"08/15/2023","899.10","910.60","912.00","890.00","0.88K","-1.54%"
"08/14/2023","913.20","925.30","925.30","900.90","0.23K","-0.90%"
"08/11/2023","921.50","917.10","929.30","914.90","0.31K","-0.01%"
"08/10/2023","921.60","900.00","923.30","900.00","0.45K","2.42%"
"08/09/2023","899.80","911.10","917.70","898.50","0.59K","-1.27%"
"08/08/2023","911.40","933.80","933.80","907.00","0.92K","-2.50%"
"08/07/2023","934.80","938.50","941.20","925.70","0.49K","-0.18%"
"08/04/2023","936.50","930.00","937.00","923.30","0.36K","0.72%"
"08/03/2023","929.80","935.50","937.70","926.50","0.28K","-0.85%"
"08/02/2023","937.80","948.80","949.20","933.40","0.16K","-1.02%"
"08/01/2023","947.50","968.20","968.40","939.60","1.30K","-1.87%"
"07/31/2023","965.60","952.60","973.20","939.00","0.93K","1.50%"
"07/28/2023","951.30","951.50","956.20","943.30","0.30K","0.67%"
"07/27/2023","945.00","973.80","982.50","940.20","24.47K","-2.78%"
"07/26/2023","972.00","978.70","979.10","959.60","15.07K","-0.47%"
"07/25/2023","976.60","968.20","986.10","966.30","15.45K","0.73%"
"07/24/2023","969.50","971.60","976.50","963.10","10.84K","-0.28%"
"07/21/2023","972.20","965.70","974.60","960.40","11.96K","0.84%"
"07/20/2023","964.10","983.10","987.00","961.60","16.77K","-2.10%"
"07/19/2023","984.80","994.10","998.00","980.10","14.31K","-0.97%"
"07/18/2023","994.40","987.40","1,003.70","983.80","19.11K","0.70%"
"07/17/2023","987.50","982.30","991.30","973.00","15.22K","0.33%"
"07/14/2023","984.30","983.00","986.30","971.50","17.01K","0.09%"
"07/13/2023","983.40","960.50","986.90","957.70","22.24K","2.80%"
"07/12/2023","956.60","932.40","964.00","931.30","21.50K","2.60%"
"07/11/2023","932.40","934.70","943.50","928.10","14.83K","-0.26%"
"07/10/2023","934.80","918.40","937.00","909.80","18.48K","1.77%"
"07/07/2023","918.50","908.70","924.60","906.00","16.96K","0.97%"
"07/06/2023","909.70","924.00","931.00","899.00","20.22K","-1.65%"
"07/05/2023","925.00","918.60","935.50","915.10","21.83K","-0.15%"
"07/04/2023","926.40","919.45","935.45","918.20","","1.14%"
"07/03/2023","916.00","910.20","924.30","900.50","15.06K","0.31%"
"06/30/2023","913.20","903.90","917.30","894.20","20.74K","0.71%"
"06/29/2023","906.80","922.30","930.30","897.00","28.97K","-1.94%"
"06/28/2023","924.70","927.10","927.10","915.00","0.02K","-1.00%"
"06/27/2023","934.00","933.70","942.00","922.70","19.04K","0.12%"
"06/26/2023","932.90","926.90","943.80","925.30","17.43K","0.65%"
"06/23/2023","926.90","930.90","934.30","923.50","14.23K","-0.24%"
"06/22/2023","929.10","951.80","954.90","927.00","16.22K","-2.50%"
"06/21/2023","952.90","969.50","970.20","950.60","10.83K","-1.95%"
"06/20/2023","971.90","992.30","993.00","960.90","9.91K","-0.82%"
"06/19/2023","979.90","985.10","986.95","976.95","","-0.54%"
"06/18/2023","985.20","985.60","988.80","985.00","","-0.69%"
"06/16/2023","992.00","998.00","1,006.20","982.90","5.07K","-0.43%"
"06/15/2023","996.30","985.10","1,000.10","970.00","5.22K","1.22%"
"06/14/2023","984.30","987.00","991.50","976.20","4.53K","-0.24%"
"06/13/2023","986.70","1,003.50","1,006.50","983.60","4.54K","-1.36%"
"06/12/2023","1,000.30","1,012.50","1,017.60","996.80","5.00K","-1.72%"
"06/09/2023","1,017.80","1,020.70","1,029.00","1,005.70","5.24K","-0.16%"
"06/08/2023","1,019.40","1,031.80","1,037.50","1,016.90","2.66K","-1.02%"
"06/07/2023","1,029.90","1,045.70","1,056.30","1,027.90","3.72K","-1.30%"
"06/06/2023","1,043.50","1,039.00","1,048.40","1,031.60","2.26K","0.21%"
"06/05/2023","1,041.30","1,017.30","1,046.80","1,013.50","3.07K","3.11%"
"06/02/2023","1,009.90","1,015.60","1,026.40","1,008.80","2.11K","-0.62%"
"06/01/2023","1,016.20","1,004.00","1,021.80","1,004.00","2.13K","1.13%"
"05/31/2023","1,004.80","1,032.70","1,034.70","1,003.90","2.12K","-2.27%"
"05/30/2023","1,028.10","1,034.00","1,050.90","1,027.70","2.06K","-0.48%"
"05/29/2023","1,033.10","1,027.10","1,039.40","1,025.55","","0.52%"
"05/28/2023","1,027.75","1,028.05","1,028.90","1,025.30","","0.76%"
"05/26/2023","1,020.00","1,026.90","1,040.10","1,024.60","14.53K","-1.13%"
"05/25/2023","1,031.70","1,036.30","1,042.40","1,027.50","1.44K","-0.29%"
"05/24/2023","1,034.70","1,065.90","1,066.60","1,031.60","1.93K","-2.64%"
"05/23/2023","1,062.80","1,078.70","1,082.00","1,062.50","1.55K","-1.76%"
"05/22/2023","1,081.80","1,078.00","1,091.50","1,071.00","0.30K","0.18%"
"05/19/2023","1,079.90","1,065.30","1,088.40","1,059.90","0.42K","1.63%"
"05/18/2023","1,062.60","1,083.40","1,084.70","1,059.70","0.33K","-2.19%"
"05/17/2023","1,086.40","1,074.60","1,089.70","1,072.40","0.27K","1.49%"
"05/16/2023","1,070.50","1,075.20","1,082.50","1,067.00","0.49K","-0.79%"
"05/15/2023","1,079.00","1,062.90","1,082.80","1,062.90","0.69K","0.65%"
"05/12/2023","1,072.00","1,107.10","1,115.90","1,064.00","0.94K","-3.35%"
"05/11/2023","1,109.10","1,129.00","1,132.80","1,100.60","0.50K","-1.25%"
"05/10/2023","1,123.10","1,120.30","1,140.20","1,114.50","0.66K","0.29%"
"05/09/2023","1,119.90","1,087.40","1,121.10","1,082.10","0.61K","2.56%"
"05/08/2023","1,091.90","1,074.20","1,100.80","1,071.60","0.76K","1.69%"
"05/05/2023","1,073.80","1,060.30","1,073.90","1,050.50","1.21K","1.66%"
"05/04/2023","1,056.30","1,069.50","1,078.50","1,049.70","0.45K","-1.05%"
"05/03/2023","1,067.50","1,080.50","1,089.30","1,063.50","0.55K","-1.51%"
"05/02/2023","1,083.90","1,072.10","1,085.00","1,060.00","0.53K","1.22%"
"05/01/2023","1,070.80","1,094.10","1,108.70","1,068.80","0.26K","-2.26%"
"04/28/2023","1,095.60","1,098.10","1,102.10","1,085.00","0.27K","-0.28%"
"04/27/2023","1,098.70","1,114.20","1,118.20","1,091.00","0.49K","-0.66%"
"04/26/2023","1,106.00","1,104.90","1,124.00","1,100.10","16.19K","0.71%"
"04/25/2023","1,098.20","1,099.90","1,106.30","1,077.00","20.73K","0.05%"
"04/24/2023","1,097.70","1,142.50","1,142.50","1,094.90","27.51K","-3.60%"
"04/21/2023","1,138.70","1,110.00","1,148.90","1,102.00","25.41K","2.81%"
"04/20/2023","1,107.60","1,103.60","1,112.50","1,094.50","20.82K","0.17%"
"04/19/2023","1,105.70","1,093.90","1,108.50","1,072.00","22.48K","0.77%"
"04/18/2023","1,097.30","1,062.00","1,101.90","1,059.70","24.50K","3.56%"
"04/17/2023","1,059.60","1,058.50","1,069.90","1,050.20","14.00K","0.53%"
"04/14/2023","1,054.00","1,062.10","1,071.10","1,046.70","19.96K","-1.08%"
"04/13/2023","1,065.50","1,029.10","1,070.00","1,023.40","23.86K","3.70%"
"04/12/2023","1,027.50","1,005.50","1,034.00","1,004.10","18.15K","2.23%"
"04/11/2023","1,005.10","1,003.50","1,018.60","1,000.60","11.68K","0.22%"
"04/10/2023","1,002.90","1,012.50","1,026.70","995.80","11.43K","-1.37%"
"04/06/2023","1,016.80","1,009.20","1,021.70","1,004.30","10.77K","0.93%"
"04/05/2023","1,007.40","1,029.70","1,036.90","1,000.90","19.32K","-2.10%"
"04/04/2023","1,029.00","998.90","1,032.20","991.00","24.80K","3.27%"
"04/03/2023","996.40","1,001.00","1,009.20","987.10","15.81K","-0.67%"
"03/31/2023","1,003.10","997.60","1,005.00","983.00","15.39K","0.62%"
"03/30/2023","996.90","977.70","999.00","972.10","16.70K","1.16%"
"03/29/2023","985.50","972.60","977.60","966.00","0.01K","1.40%"
"03/28/2023","971.90","985.60","988.90","965.00","14.29K","-1.08%"
"03/27/2023","982.50","993.80","993.90","971.60","11.92K","-0.79%"
"03/24/2023","990.30","996.00","998.00","967.10","14.95K","-0.67%"
"03/23/2023","997.00","993.60","1,002.50","983.30","10.05K","0.90%"
"03/22/2023","988.10","981.60","1,006.10","981.20","7.86K","0.68%"
"03/21/2023","981.40","998.70","1,002.30","971.50","7.58K","-1.60%"
"03/20/2023","997.40","986.10","1,009.00","972.50","4.75K","1.68%"
"03/17/2023","980.90","982.50","1,005.50","969.20","4.68K","0.21%"
"03/16/2023","978.80","969.00","985.10","968.60","3.10K","0.55%"
"03/15/2023","973.40","996.70","1,000.20","957.00","4.16K","-2.79%"
"03/14/2023","1,001.30","1,008.10","1,008.90","987.00","4.87K","-0.63%"
"03/13/2023","1,007.60","975.00","1,014.60","963.70","5.39K","4.36%"
"03/10/2023","965.50","952.70","979.70","938.00","5.52K","1.17%"
"03/09/2023","954.30","944.00","967.10","940.00","7.08K","0.89%"
"03/08/2023","945.90","939.40","955.00","938.90","4.08K","0.45%"
"03/07/2023","941.70","985.30","988.30","936.80","4.65K","-4.26%"
"03/06/2023","983.60","985.10","988.00","970.60","4.31K","-0.14%"
"03/03/2023","985.00","973.00","990.90","971.20","2.89K","1.63%"
"03/02/2023","969.20","966.40","973.00","955.50","1.68K","0.14%"
"03/01/2023","967.80","960.40","978.90","957.50","2.65K","0.64%"
"02/28/2023","961.60","945.50","967.30","939.50","2.11K","1.42%"
"02/27/2023","948.10","917.40","959.20","910.00","2.01K","4.39%"
"02/24/2023","908.20","947.40","952.00","906.30","23.43K","-4.52%"
"02/23/2023","951.20","956.50","966.10","947.20","2.09K","-0.78%"
"02/22/2023","958.70","952.00","966.40","942.20","2.15K","0.49%"
"02/21/2023","954.00","925.00","955.00","923.00","2.62K","2.69%"
"02/20/2023","929.00","918.50","942.25","916.25","","1.14%"
"02/19/2023","918.55","916.55","921.30","916.55","","-0.90%"
"02/17/2023","926.90","926.40","929.30","914.60","0.49K","-0.97%"
"02/16/2023","936.00","924.90","938.20","915.70","1.27K","1.31%"
"02/15/2023","923.90","941.90","944.00","922.10","1.57K","-2.26%"
"02/14/2023","945.30","964.30","968.70","937.80","1.28K","-1.84%"
"02/13/2023","963.00","955.00","966.00","944.50","1.61K","0.64%"
"02/10/2023","956.90","965.70","977.40","954.10","0.49K","-1.37%"
"02/09/2023","970.20","983.40","996.50","963.80","0.29K","-2.31%"
"02/08/2023","993.10","987.30","1,001.00","982.00","0.24K","0.10%"
"02/07/2023","992.10","983.10","992.60","974.70","0.48K","1.17%"
"02/06/2023","980.60","988.80","995.60","979.30","0.38K","-0.66%"
"02/03/2023","987.10","1,040.50","1,040.50","984.50","0.56K","-4.92%"
"02/02/2023","1,038.20","1,021.60","1,050.10","1,020.70","0.52K","2.96%"
"02/01/2023","1,008.40","1,024.70","1,025.30","1,004.30","0.26K","-1.85%"
"01/31/2023","1,027.40","1,026.10","1,032.10","1,004.30","0.30K","0.01%"
"01/30/2023","1,027.30","1,027.10","1,031.00","1,019.70","0.41K","1.03%"
"01/27/2023","1,016.80","1,025.10","1,029.60","1,004.10","20.99K","-0.61%"
"01/26/2023","1,023.00","1,047.00","1,050.40","1,021.30","18.93K","-2.21%"
"01/25/2023","1,046.10","1,066.60","1,067.10","1,038.60","18.02K","-1.94%"
"01/24/2023","1,066.80","1,058.00","1,068.80","1,050.70","13.83K","0.99%"
"01/23/2023","1,056.30","1,055.50","1,059.50","1,035.90","14.31K","0.81%"
"01/20/2023","1,047.80","1,043.50","1,060.40","1,026.40","17.74K","0.64%"
"01/19/2023","1,041.10","1,046.10","1,052.60","1,015.00","29.04K","-0.25%"
"01/18/2023","1,043.70","1,047.20","1,085.10","1,036.50","25.39K","-0.31%"
"01/17/2023","1,046.90","1,074.70","1,082.10","1,044.10","24.63K","-2.32%"
"01/16/2023","1,071.80","1,074.50","1,082.15","1,061.35","","-0.25%"
"01/15/2023","1,074.45","1,075.65","1,077.45","1,074.40","","0.18%"
"01/13/2023","1,072.50","1,079.60","1,086.00","1,055.10","18.82K","-1.09%"
"01/12/2023","1,084.30","1,081.50","1,092.50","1,067.00","17.88K","0.00%"
"01/11/2023","1,084.30","1,090.10","1,117.00","1,078.80","20.35K","-0.39%"
