"Date","Price","Open","High","Low","Vol.","Change %"
"07/05/2013","18.736","19.750","19.835","18.665","55.51K","0.00%"
"07/04/2013","18.736","19.750","19.830","18.665","55.51K","-4.89%"
"07/03/2013","19.700","19.345","19.885","19.315","36.19K","2.02%"
"07/02/2013","19.309","19.590","19.790","19.220","31.35K","-1.37%"
"07/01/2013","19.578","19.500","20.075","19.360","51.82K","0.55%"
"06/28/2013","19.470","18.480","19.645","18.170","78.11K","4.94%"
"06/27/2013","18.553","18.500","18.955","18.350","61.66K","-0.18%"
"06/26/2013","18.587","19.560","19.580","18.360","89.82K","-4.81%"
"06/25/2013","19.526","19.595","19.790","19.400","64.57K","0.17%"
"06/24/2013","19.493","20.055","20.175","19.380","60.58K","-2.33%"
"06/21/2013","19.959","19.590","20.110","19.310","60.03K","0.69%"
"06/20/2013","19.823","21.275","21.280","19.515","120.29K","-8.32%"
"06/19/2013","21.623","21.595","21.850","21.190","40.25K","-0.25%"
"06/18/2013","21.677","21.765","21.890","21.445","42.47K","-0.37%"
"06/17/2013","21.758","22.050","22.055","21.605","29.73K","-0.89%"
"06/14/2013","21.954","21.755","22.500","21.620","42.22K","1.72%"
"06/13/2013","21.583","21.700","21.915","21.500","49.37K","-0.98%"
"06/12/2013","21.796","21.575","21.950","21.455","35.44K","0.69%"
"06/11/2013","21.646","21.840","21.960","21.400","43.74K","-1.27%"
"06/10/2013","21.925","21.565","22.030","21.330","39.82K","0.84%"
"06/07/2013","21.743","22.575","22.755","21.510","78.51K","-4.25%"
"06/06/2013","22.707","22.475","22.840","22.255","56.72K","1.05%"
"06/05/2013","22.472","22.505","22.740","22.290","34.05K","0.28%"
"06/04/2013","22.409","22.680","22.730","22.225","33.35K","-1.37%"
"06/03/2013","22.721","22.175","22.915","22.175","42.54K","2.15%"
"05/31/2013","22.243","22.705","22.855","22.100","42.74K","-1.97%"
"05/30/2013","22.690","22.420","23.060","22.310","49.47K","1.06%"
"05/29/2013","22.453","22.240","22.480","22.130","27.49K","1.17%"
"05/28/2013","22.193","22.360","22.710","22.110","50.24K","0.00%"
"05/27/2013","22.193","22.360","22.710","22.110","50.24K","-1.35%"
"05/24/2013","22.496","22.540","22.600","22.270","25.10K","-0.05%"
"05/23/2013","22.508","22.215","22.645","21.920","43.87K","0.16%"
"05/22/2013","22.472","22.360","23.290","22.145","73.27K","0.08%"
"05/21/2013","22.455","22.875","22.910","22.015","56.68K","-0.56%"
"05/20/2013","22.582","22.265","23.240","20.250","84.79K","1.03%"
"05/17/2013","22.352","22.650","22.745","22.110","43.26K","-1.35%"
"05/16/2013","22.659","22.565","22.770","22.060","45.65K","0.00%"
"05/15/2013","22.658","23.350","23.450","22.445","60.48K","-3.08%"
"05/14/2013","23.379","23.620","23.760","23.075","39.97K","-1.34%"
"05/13/2013","23.696","23.780","23.840","23.470","31.15K","0.16%"
"05/10/2013","23.658","23.690","23.875","23.150","50.25K","-1.06%"
"05/09/2013","23.911","23.900","24.170","23.520","37.23K","-0.07%"
"05/08/2013","23.927","23.865","24.095","23.640","35.67K","0.51%"
"05/07/2013","23.806","24.005","24.040","23.400","44.44K","-0.62%"
"05/06/2013","23.955","24.150","24.420","23.820","21.93K","-0.25%"
"05/03/2013","24.014","23.790","24.380","23.415","55.37K","0.77%"
"05/02/2013","23.830","23.570","24.190","23.370","44.95K","2.09%"
"05/01/2013","23.343","24.320","24.345","23.210","48.28K","-3.48%"
"04/30/2013","24.185","24.540","24.550","24.015","34.74K","0.08%"
"04/29/2013","24.166","24.025","24.580","23.945","47.45K","1.59%"
"04/26/2013","23.788","24.355","24.835","23.620","64.61K","-1.46%"
"04/25/2013","24.140","23.110","24.360","23.020","76.94K","5.72%"
"04/24/2013","22.833","22.885","23.325","22.805","65.91K","0.07%"
"04/23/2013","22.817","23.345","23.405","22.555","79.43K","-2.17%"
"04/22/2013","23.324","23.305","23.650","23.070","52.30K","1.59%"
"04/19/2013","22.960","23.250","23.820","22.865","48.63K","-1.23%"
"04/18/2013","23.245","23.275","23.655","22.435","65.40K","-0.27%"
"04/17/2013","23.307","23.370","23.725","22.835","83.10K","-1.36%"
"04/16/2013","23.628","22.685","23.975","22.000","107.32K","1.14%"
"04/15/2013","23.361","25.940","26.045","22.515","200.50K","-11.28%"
"04/12/2013","26.331","27.575","27.640","25.725","102.65K","-4.93%"
"04/11/2013","27.697","27.580","27.785","27.340","39.49K","0.16%"
"04/10/2013","27.653","27.885","27.965","27.445","52.66K","-0.82%"
"04/09/2013","27.881","27.220","28.020","27.140","52.48K","2.74%"
"04/08/2013","27.138","27.285","27.465","27.070","31.78K","-0.30%"
"04/05/2013","27.220","26.830","27.300","26.730","44.76K","1.69%"
"04/04/2013","26.767","26.910","27.015","26.575","51.52K","-0.11%"
"04/03/2013","26.797","27.205","27.315","26.670","63.68K","-1.66%"
"04/02/2013","27.248","27.955","28.140","27.150","57.91K","-2.49%"
"04/01/2013","27.944","28.210","28.360","27.810","34.51K","-1.34%"
"03/28/2013","28.323","28.645","28.810","28.170","35.71K","-1.01%"
"03/27/2013","28.612","28.725","28.785","28.080","46.77K","-0.23%"
"03/26/2013","28.679","28.815","28.845","28.605","23.15K","-0.47%"
"03/25/2013","28.815","28.680","28.890","28.460","35.09K","0.41%"
"03/22/2013","28.698","29.140","29.170","28.505","39.18K","-1.76%"
"03/21/2013","29.212","28.800","29.325","28.705","35.67K","1.37%"
"03/20/2013","28.817","28.880","28.985","28.400","26.94K","-0.09%"
"03/19/2013","28.843","28.865","29.090","28.620","33.37K","-0.11%"
"03/18/2013","28.874","28.850","29.110","28.585","34.42K","0.08%"
"03/15/2013","28.851","28.800","29.010","28.690","23.10K","0.15%"
"03/14/2013","28.807","28.905","28.955","28.530","38.84K","-0.52%"
"03/13/2013","28.958","29.130","29.280","28.835","33.47K","-0.73%"
"03/12/2013","29.171","28.955","29.350","28.870","26.73K","1.10%"
"03/11/2013","28.853","28.985","29.085","28.705","22.87K","-0.33%"
"03/08/2013","28.948","28.855","29.260","28.325","50.43K","0.49%"
"03/07/2013","28.808","29.010","29.085","28.740","29.52K","0.02%"
"03/06/2013","28.803","28.680","29.140","28.520","38.69K","0.70%"
"03/05/2013","28.604","28.595","29.090","28.520","33.65K","0.38%"
"03/04/2013","28.496","28.680","28.815","28.430","27.31K","0.02%"
"03/01/2013","28.490","28.525","28.790","27.925","54.22K","0.20%"
"02/28/2013","28.432","29.015","29.190","28.400","47.18K","-1.91%"
"02/27/2013","28.985","29.405","29.440","28.865","54.37K","-0.94%"
"02/26/2013","29.260","28.935","29.430","28.550","70.91K","0.94%"
"02/25/2013","28.987","28.785","29.215","28.540","56.86K","1.85%"
"02/22/2013","28.460","28.645","28.895","28.335","43.51K","-0.83%"
"02/21/2013","28.699","28.510","28.880","28.290","73.53K","0.27%"
"02/20/2013","28.622","29.410","29.615","28.255","97.74K","-2.80%"
"02/19/2013","29.448","30.175","30.175","29.290","0.11K","0.09%"
"02/18/2013","29.422","29.810","30.150","29.175","75.53K","-1.43%"
"02/15/2013","29.849","30.350","30.460","29.660","69.90K","-1.66%"
"02/14/2013","30.353","30.760","31.060","30.210","48.45K","-1.67%"
"02/13/2013","30.869","31.140","31.225","30.730","35.08K","-0.48%"
"02/12/2013","31.019","30.920","31.160","30.580","41.47K","0.35%"
"02/11/2013","30.910","31.450","31.535","30.820","35.76K","-1.69%"
"02/08/2013","31.441","31.460","31.695","31.330","36.37K","0.12%"
"02/07/2013","31.403","31.845","31.935","31.295","56.56K","-1.49%"
"02/06/2013","31.877","31.795","31.900","31.600","28.25K","0.01%"
"02/05/2013","31.875","31.775","32.115","31.620","42.50K","0.50%"
"02/04/2013","31.716","31.875","31.925","31.385","33.89K","-0.76%"
"02/01/2013","31.958","31.420","32.160","31.300","53.46K","1.94%"
"01/31/2013","31.351","32.005","32.130","31.120","56.11K","-2.57%"
"01/30/2013","32.177","31.385","32.300","31.250","56.69K","3.18%"
"01/29/2013","31.184","30.850","31.470","30.850","32.35K","1.31%"
"01/28/2013","30.780","31.160","31.320","30.745","37.83K","-1.37%"
"01/25/2013","31.206","31.640","31.815","31.125","42.38K","-1.63%"
"01/24/2013","31.722","32.240","32.245","31.605","48.66K","-2.21%"
"01/23/2013","32.439","32.180","32.485","32.100","35.34K","0.81%"
"01/22/2013","32.177","31.925","32.365","31.815","44.67K","0.00%"
"01/21/2013","32.177","31.925","32.365","31.815","44.67K","0.77%"
"01/18/2013","31.932","31.745","32.140","31.670","36.77K","0.38%"
"01/17/2013","31.810","31.490","31.930","31.050","51.11K","0.85%"
"01/16/2013","31.542","31.440","31.570","31.090","31.58K","0.04%"
"01/15/2013","31.529","31.065","31.615","30.965","42.64K","1.35%"
"01/14/2013","31.110","30.420","31.170","30.380","41.87K","2.31%"
"01/11/2013","30.408","30.870","30.940","30.150","44.26K","-1.65%"
"01/10/2013","30.918","30.385","30.950","30.255","41.34K","2.21%"
"01/09/2013","30.249","30.395","30.575","30.065","34.15K","-0.71%"
"01/08/2013","30.465","30.145","30.590","30.085","42.57K","1.27%"
"01/07/2013","30.082","30.235","30.475","29.860","35.27K","0.45%"
"01/04/2013","29.946","30.100","30.300","29.240","64.25K","-2.52%"
"01/03/2013","30.720","31.025","31.225","30.015","40.79K","-0.93%"
"01/02/2013","31.007","30.370","31.535","30.225","36.53K","2.58%"
"12/31/2012","30.227","30.080","30.480","29.920","18.66K","0.84%"
"12/28/2012","29.975","30.165","30.365","29.910","18.93K","-0.88%"
"12/27/2012","30.240","30.050","30.530","29.715","31.21K","0.68%"
"12/26/2012","30.035","29.960","30.255","29.850","15.02K","0.46%"
"12/24/2012","29.897","30.020","30.395","29.865","13.07K","-1.01%"
"12/21/2012","30.203","29.955","30.325","29.670","40.68K","1.77%"
"12/20/2012","29.678","31.045","31.275","29.635","80.02K","-4.62%"
"12/19/2012","31.116","31.720","31.870","31.030","45.05K","-1.75%"
"12/18/2012","31.669","32.340","32.600","31.400","43.56K","-1.89%"
"12/17/2012","32.280","32.400","32.485","32.080","28.03K","-0.06%"
"12/14/2012","32.299","32.620","32.795","32.245","28.65K","-0.17%"
"12/13/2012","32.355","33.520","33.520","32.280","60.39K","-4.22%"
"12/12/2012","33.782","33.065","33.875","32.995","46.76K","2.32%"
"12/11/2012","33.017","33.335","33.345","32.835","26.52K","-1.08%"
"12/10/2012","33.377","33.125","33.495","33.090","24.95K","0.74%"
"12/07/2012","33.131","33.075","33.340","32.680","40.75K","0.05%"
"12/06/2012","33.114","32.950","33.330","32.600","38.64K","0.48%"
"12/05/2012","32.957","32.880","33.300","32.585","39.49K","0.45%"
"12/04/2012","32.808","33.720","33.750","32.745","48.64K","-2.82%"
"12/03/2012","33.759","33.495","33.930","33.455","31.72K","1.44%"
"11/30/2012","33.279","34.315","34.425","33.215","53.33K","-3.35%"
"11/29/2012","34.431","33.810","34.490","33.610","59.54K","2.22%"
"11/28/2012","33.684","33.995","34.040","32.900","90.51K","-0.87%"
"11/27/2012","33.981","34.160","34.275","33.910","64.03K","-0.46%"
"11/26/2012","34.137","34.075","34.225","33.885","66.23K","-0.03%"
"11/23/2012","34.146","33.435","34.115","33.285","0.19K","0.09%"
"11/22/2012","34.116","33.360","34.160","33.235","41.12K","2.30%"
"11/21/2012","33.350","33.170","33.395","32.825","39.06K","1.28%"
"11/20/2012","32.930","33.080","33.260","32.860","45.99K","-0.78%"
"11/19/2012","33.189","32.285","33.215","32.285","49.04K","2.53%"
"11/16/2012","32.370","32.585","32.680","32.015","41.82K","-0.93%"
"11/15/2012","32.674","32.745","32.775","32.150","55.18K","-0.63%"
"11/14/2012","32.880","32.475","32.930","32.365","44.60K","1.21%"
"11/13/2012","32.487","32.405","32.830","32.100","46.46K","-0.11%"
"11/12/2012","32.522","32.650","32.745","32.175","32.82K","-0.24%"
"11/09/2012","32.599","32.320","32.785","32.065","49.30K","1.11%"
"11/08/2012","32.240","31.830","32.450","31.630","43.06K","1.83%"
"11/07/2012","31.661","32.000","32.420","31.215","65.30K","-1.16%"
"11/06/2012","32.034","31.200","32.275","31.070","49.54K","2.91%"
"11/05/2012","31.128","30.890","31.250","30.655","35.63K","0.88%"
"11/02/2012","30.857","32.280","32.365","30.815","62.65K","-4.31%"
"11/01/2012","32.248","32.275","32.695","32.190","30.54K","-0.21%"
"10/31/2012","32.316","31.770","32.435","31.755","29.55K","1.57%"
"10/30/2012","31.816","31.790","32.150","31.720","14.46K","0.22%"
"10/29/2012","31.745","32.115","32.230","31.680","16.23K","-0.91%"
"10/26/2012","32.036","32.130","32.380","31.600","35.15K","-0.13%"
"10/25/2012","32.078","31.745","32.260","31.735","35.48K","1.45%"
"10/24/2012","31.620","31.700","32.055","31.535","39.00K","-0.54%"
"10/23/2012","31.793","32.395","32.500","31.570","39.93K","-1.42%"
"10/22/2012","32.252","31.990","32.475","31.710","30.19K","0.48%"
"10/19/2012","32.097","32.815","32.915","31.945","47.77K","-2.35%"
"10/18/2012","32.868","33.220","33.325","32.705","30.69K","-1.10%"
"10/17/2012","33.232","32.985","33.300","32.880","26.21K","0.83%"
"10/16/2012","32.959","32.755","33.080","32.655","29.11K","0.66%"
"10/15/2012","32.743","33.455","33.470","32.570","41.79K","-2.75%"
"10/12/2012","33.669","34.030","34.165","33.450","38.30K","-1.21%"
"10/11/2012","34.082","34.010","34.380","33.815","33.58K","-0.08%"
"10/10/2012","34.109","33.925","34.190","33.745","37.53K","0.36%"
"10/09/2012","33.985","34.025","34.260","33.570","38.65K","-0.09%"
"10/08/2012","34.017","34.570","34.605","33.620","33.19K","-1.61%"
"10/05/2012","34.572","35.035","35.145","34.315","42.87K","-1.51%"
"10/04/2012","35.101","34.655","35.170","34.655","34.97K","1.18%"
"10/03/2012","34.690","34.645","34.930","34.515","32.36K","0.06%"
"10/02/2012","34.669","34.750","35.115","34.420","33.95K","-0.81%"
"10/01/2012","34.952","34.530","35.445","34.210","58.16K","1.08%"
"09/28/2012","34.577","34.690","34.925","34.330","48.18K","-0.26%"
"09/27/2012","34.666","33.995","34.815","33.905","46.76K","2.14%"
"09/26/2012","33.940","33.790","34.110","33.360","48.68K","-0.02%"
"09/25/2012","33.948","34.010","34.545","33.715","47.28K","-0.11%"
"09/24/2012","33.984","34.520","34.585","33.630","46.79K","-1.89%"
"09/21/2012","34.638","34.680","35.260","34.365","63.59K","-0.13%"
"09/20/2012","34.682","34.605","34.800","34.120","46.83K","0.27%"
"09/19/2012","34.588","34.815","35.025","34.320","43.84K","-0.37%"
"09/18/2012","34.718","34.340","35.100","34.015","59.58K","1.02%"
"09/17/2012","34.367","34.625","34.940","33.845","43.93K","-0.83%"
"09/14/2012","34.656","34.745","34.985","34.320","52.96K","-0.35%"
"09/13/2012","34.778","33.300","34.870","32.720","86.22K","4.46%"
"09/12/2012","33.292","33.500","34.145","32.510","67.03K","-0.82%"
"09/11/2012","33.566","33.410","33.875","33.380","35.54K","-0.20%"
"09/10/2012","33.633","33.710","34.020","33.285","42.22K","-0.17%"
"09/07/2012","33.690","32.700","33.775","32.005","59.21K","3.11%"
"09/06/2012","32.674","32.315","33.040","32.245","52.75K","1.07%"
"09/05/2012","32.329","32.380","32.430","32.000","32.36K","-0.19%"
"09/04/2012","32.390","31.870","32.405","31.870","0.02K","-0.06%"
"09/03/2012","32.411","31.735","32.470","31.575","58.17K","3.08%"
"08/31/2012","31.442","30.495","31.815","30.295","58.82K","3.27%"
"08/30/2012","30.446","30.765","30.970","30.265","46.71K","-1.27%"
"08/29/2012","30.837","30.860","30.940","30.525","42.55K","-0.12%"
"08/28/2012","30.875","30.670","30.975","30.485","45.50K","-0.56%"
"08/27/2012","31.048","30.770","31.225","30.580","58.29K","1.39%"
"08/24/2012","30.621","30.500","30.770","30.190","44.52K","0.54%"
"08/23/2012","30.456","29.785","30.790","29.760","66.19K","3.05%"
"08/22/2012","29.556","29.260","29.885","29.170","45.73K","0.43%"
"08/21/2012","29.428","28.755","29.460","28.610","41.07K","2.92%"
"08/20/2012","28.593","28.055","28.790","27.875","31.96K","2.11%"
"08/17/2012","28.002","28.120","28.290","27.960","23.86K","-0.74%"
"08/16/2012","28.212","27.755","28.240","27.660","41.95K","1.44%"
"08/15/2012","27.812","27.755","27.960","27.430","30.35K","0.18%"
"08/14/2012","27.763","27.765","27.970","27.575","21.72K","-0.01%"
"08/13/2012","27.767","28.090","28.150","27.685","28.03K","-1.05%"
"08/10/2012","28.062","28.085","28.315","27.530","40.80K","-0.12%"
"08/09/2012","28.097","27.995","28.185","27.835","24.21K","0.08%"
"08/08/2012","28.075","28.055","28.210","27.660","36.28K","-0.04%"
"08/07/2012","28.086","27.825","28.180","27.735","29.27K","0.80%"
"08/06/2012","27.863","27.770","27.950","27.565","21.87K","0.22%"
"08/03/2012","27.801","27.105","27.895","26.990","37.45K","2.99%"
"08/02/2012","26.995","27.340","27.780","26.880","43.00K","-1.96%"
"08/01/2012","27.535","27.930","28.020","27.060","44.10K","-1.36%"
"07/31/2012","27.914","28.125","28.335","27.865","36.10K","-0.42%"
"07/30/2012","28.033","27.685","28.195","27.515","30.74K","1.95%"
"07/27/2012","27.498","27.430","27.850","27.310","34.32K","0.19%"
"07/26/2012","27.446","27.300","27.780","27.210","42.53K","-0.07%"
"07/25/2012","27.466","26.925","27.520","26.780","42.55K","2.44%"
"07/24/2012","26.811","26.985","27.145","26.575","39.41K","-0.85%"
"07/23/2012","27.042","27.200","27.285","26.615","35.63K","-0.95%"
"07/20/2012","27.302","27.240","27.400","26.740","39.27K","0.31%"
"07/19/2012","27.217","27.140","27.575","27.100","31.62K","0.45%"
"07/18/2012","27.095","27.260","27.345","26.850","24.79K","-0.81%"
"07/17/2012","27.316","27.270","27.595","26.720","38.34K","-0.02%"
"07/16/2012","27.321","27.400","27.425","26.860","25.48K","-0.18%"
"07/13/2012","27.369","27.160","27.550","27.060","27.26K","0.77%"
"07/12/2012","27.161","27.105","27.350","26.425","41.61K","0.51%"
"07/11/2012","27.023","26.770","27.240","26.760","33.52K","0.52%"
"07/10/2012","26.882","27.440","27.580","26.710","34.63K","-2.05%"
"07/09/2012","27.444","27.035","27.480","26.870","22.10K","1.95%"
"07/06/2012","26.920","27.670","27.795","26.905","39.76K","-2.72%"
"07/05/2012","27.672","28.235","28.380","27.495","45.19K","0.00%"
"07/04/2012","27.672","28.235","28.380","27.495","45.19K","-2.15%"
"07/03/2012","28.280","27.425","28.445","27.390","31.63K","2.84%"
"07/02/2012","27.499","27.500","27.605","27.185","24.14K","-0.41%"
"06/29/2012","27.612","26.325","27.915","26.265","55.49K","5.02%"
"06/28/2012","26.291","26.920","27.125","26.105","62.69K","-2.42%"
"06/27/2012","26.942","27.035","27.275","26.600","52.01K","-0.36%"
"06/26/2012","27.038","27.465","27.495","26.735","53.36K","-1.75%"
"06/25/2012","27.520","26.820","27.590","26.565","74.89K","3.22%"
"06/22/2012","26.661","26.825","26.995","26.510","49.62K","-0.66%"
"06/21/2012","26.839","28.040","28.070","26.800","70.34K","-5.46%"
"06/20/2012","28.389","28.355","28.595","27.630","60.93K","0.07%"
"06/19/2012","28.368","28.675","28.900","28.270","35.01K","-1.06%"
"06/18/2012","28.671","28.990","29.010","28.235","34.53K","-0.24%"
"06/15/2012","28.740","28.590","28.820","28.480","30.65K","1.17%"
"06/14/2012","28.407","28.800","29.075","28.150","42.38K","-1.85%"
"06/13/2012","28.941","28.900","29.095","28.700","34.05K","-0.03%"
"06/12/2012","28.949","28.510","29.050","28.315","42.08K","1.16%"
"06/11/2012","28.616","28.740","29.000","28.255","35.87K","0.51%"
"06/08/2012","28.471","28.585","28.650","27.910","42.13K","-0.20%"
"06/07/2012","28.529","29.465","29.675","28.360","73.33K","-3.25%"
"06/06/2012","29.488","28.475","29.865","28.410","63.11K","3.81%"
"06/05/2012","28.405","28.220","28.545","28.080","35.74K","1.42%"
"06/04/2012","28.007","28.680","28.680","27.955","32.42K","-1.77%"
"06/01/2012","28.512","27.685","28.680","27.170","65.09K","2.72%"
"05/31/2012","27.757","27.880","28.190","27.510","44.72K","-0.81%"
"05/30/2012","27.983","27.790","28.145","27.355","47.76K","0.69%"
"05/29/2012","27.791","28.595","28.760","27.710","55.60K","0.00%"
"05/28/2012","27.791","28.595","28.760","27.710","55.60K","-2.10%"
"05/25/2012","28.386","28.250","28.565","27.875","31.47K","0.81%"
"05/24/2012","28.157","27.760","28.515","27.585","46.68K","2.32%"
"05/23/2012","27.519","28.120","28.170","27.080","59.17K","-2.34%"
"05/22/2012","28.179","28.470","28.775","27.925","42.13K","-0.50%"
"05/21/2012","28.321","28.685","28.855","28.035","35.87K","-1.37%"
"05/18/2012","28.715","28.005","28.895","27.780","44.46K","2.48%"
"05/17/2012","28.020","27.195","28.295","27.175","47.90K","3.03%"
"05/16/2012","27.196","27.615","27.965","26.730","60.32K","-3.15%"
"05/15/2012","28.080","28.155","28.430","27.565","40.32K","-0.96%"
"05/14/2012","28.353","28.880","29.000","28.075","36.42K","-1.86%"
"05/11/2012","28.890","28.995","29.100","28.415","35.66K","-0.99%"
"05/10/2012","29.178","29.250","29.455","28.940","33.02K","-0.22%"
"05/09/2012","29.241","29.465","29.500","28.615","46.85K","-0.74%"
"05/08/2012","29.459","30.080","30.125","29.135","45.48K","-2.20%"
"05/07/2012","30.122","30.310","30.390","29.675","28.35K","-1.02%"
"05/04/2012","30.432","30.080","30.480","29.780","42.38K","1.41%"
"05/03/2012","30.010","30.645","30.675","29.835","41.56K","-2.07%"
"05/02/2012","30.645","30.985","31.060","30.410","38.35K","-0.92%"
"05/01/2012","30.930","30.980","31.365","30.790","24.87K","-0.28%"
"04/30/2012","31.016","31.330","31.445","30.600","33.90K","-1.26%"
"04/27/2012","31.411","31.085","31.470","30.945","36.73K","0.65%"
"04/26/2012","31.207","30.685","31.260","30.595","43.71K","2.80%"
"04/25/2012","30.356","30.785","30.965","29.925","66.06K","-1.27%"
"04/24/2012","30.746","30.820","31.110","30.635","47.07K","0.70%"
"04/23/2012","30.531","31.640","31.685","30.450","63.00K","-3.54%"
"04/20/2012","31.651","31.740","31.905","31.540","38.38K","-0.40%"
"04/19/2012","31.779","31.590","32.015","31.290","47.99K","0.93%"
"04/18/2012","31.487","31.675","31.885","31.340","35.07K","-0.59%"
"04/17/2012","31.674","31.455","31.910","31.305","40.78K","0.96%"
"04/16/2012","31.373","31.445","31.700","31.175","37.80K","-0.05%"
"04/13/2012","31.390","32.365","32.435","31.295","47.90K","-3.49%"
"04/12/2012","32.525","31.585","32.580","31.420","46.62K","3.19%"
"04/11/2012","31.521","31.780","31.820","31.370","38.91K","-0.50%"
"04/10/2012","31.679","31.555","31.940","31.110","51.44K","0.49%"
"04/09/2012","31.524","31.900","32.100","31.310","34.70K","-0.65%"
"04/05/2012","31.730","31.280","31.810","31.175","40.02K","2.21%"
"04/04/2012","31.044","32.650","32.680","30.980","63.20K","-6.68%"
"04/03/2012","33.265","33.000","33.295","32.465","45.61K","0.50%"
"04/02/2012","33.098","32.355","33.250","32.340","38.38K","1.89%"
"03/30/2012","32.484","32.275","32.625","32.130","29.98K","1.54%"
"03/29/2012","31.992","32.055","32.300","31.630","33.86K","0.51%"
"03/28/2012","31.831","32.570","32.685","31.765","38.34K","-2.41%"
"03/27/2012","32.616","32.840","33.190","32.480","33.10K","-0.41%"
"03/26/2012","32.750","32.255","32.935","32.020","31.72K","1.48%"
"03/23/2012","32.272","31.545","32.300","31.435","36.57K","2.96%"
"03/22/2012","31.345","32.155","32.350","31.090","51.62K","-2.74%"
"03/21/2012","32.227","32.155","32.410","31.865","36.60K","1.23%"
"03/20/2012","31.834","32.935","32.960","31.750","43.97K","-3.40%"
"03/19/2012","32.955","32.575","33.090","32.330","31.08K","1.08%"
"03/16/2012","32.604","32.580","32.755","32.135","36.72K","-0.37%"
"03/15/2012","32.726","32.100","32.900","31.935","52.82K","1.69%"
"03/14/2012","32.181","33.420","33.470","31.625","74.28K","-4.17%"
"03/13/2012","33.581","33.650","33.835","33.000","50.39K","0.50%"
"03/12/2012","33.413","34.290","34.410","33.380","34.00K","-2.34%"
"03/09/2012","34.212","33.910","34.445","33.145","55.80K","1.13%"
"03/08/2012","33.831","33.480","34.185","33.360","38.92K","0.73%"
"03/07/2012","33.585","32.945","33.610","32.755","44.18K","2.45%"
"03/06/2012","32.783","34.020","34.205","32.490","67.85K","-2.71%"
"03/05/2012","33.695","34.710","34.950","33.555","53.05K","-2.40%"
"03/02/2012","34.525","35.530","35.560","34.375","39.36K","-3.19%"
"03/01/2012","35.661","34.645","35.705","34.455","61.37K","2.94%"
"02/29/2012","34.642","36.980","37.580","33.825","114.77K","-6.89%"
"02/28/2012","37.205","35.535","37.295","35.390","72.81K","4.73%"
"02/27/2012","35.524","35.430","35.625","35.045","61.90K","0.53%"
"02/24/2012","35.338","35.435","35.720","35.190","58.94K","-0.61%"
"02/23/2012","35.556","34.265","35.610","34.230","72.14K","3.80%"
"02/22/2012","34.254","34.360","34.495","33.900","62.43K","-0.61%"
"02/21/2012","34.464","33.250","34.400","33.250","0.18K","0.10%"
"02/20/2012","34.429","33.330","34.465","33.325","62.21K","3.65%"
"02/17/2012","33.216","33.425","33.690","33.050","39.58K","-0.46%"
"02/16/2012","33.370","33.460","33.555","32.640","51.83K","-0.11%"
"02/15/2012","33.408","33.585","33.975","33.100","51.44K","0.18%"
"02/14/2012","33.348","33.705","33.845","33.255","42.48K","-1.11%"
"02/13/2012","33.722","33.665","34.035","33.455","37.64K","0.35%"
"02/10/2012","33.604","33.905","34.060","33.170","47.69K","-0.92%"
"02/09/2012","33.917","33.935","34.450","33.675","47.46K","0.63%"
"02/08/2012","33.704","34.170","34.520","33.655","55.08K","-1.43%"
"02/07/2012","34.194","33.665","34.370","33.155","50.08K","1.32%"
"02/06/2012","33.750","33.665","33.870","32.985","38.21K","0.00%"
"02/03/2012","33.749","34.335","34.390","33.310","48.26K","-1.25%"
"02/02/2012","34.175","33.690","34.410","33.455","51.30K","1.09%"
"02/01/2012","33.807","33.105","34.000","33.070","40.83K","1.64%"
"01/31/2012","33.262","33.550","34.130","32.930","45.22K","-0.79%"
"01/30/2012","33.527","33.850","34.015","33.035","30.57K","-0.78%"
"01/27/2012","33.790","33.420","33.965","33.240","32.30K","0.14%"
"01/26/2012","33.743","33.250","33.790","32.975","38.18K","1.88%"
"01/25/2012","33.121","32.050","33.400","31.525","51.80K","3.58%"
"01/24/2012","31.975","32.345","32.470","31.855","29.39K","-0.91%"
"01/23/2012","32.270","32.105","32.775","31.790","41.52K","1.88%"
"01/20/2012","31.675","30.610","32.210","30.280","42.78K","3.82%"
"01/19/2012","30.509","30.530","30.900","30.335","32.46K","-0.11%"
"01/18/2012","30.543","30.070","30.590","29.740","42.43K","1.35%"
"01/17/2012","30.135","29.670","30.570","29.455","38.77K","0.00%"
"01/16/2012","30.135","29.670","30.570","29.455","39.66K","2.08%"
"01/13/2012","29.522","30.195","30.245","29.420","35.18K","-2.00%"
"01/12/2012","30.124","29.950","30.675","29.870","35.51K","0.78%"
"01/11/2012","29.890","29.885","30.235","29.545","36.83K","0.25%"
"01/10/2012","29.815","28.980","30.310","28.905","40.68K","3.59%"
"01/09/2012","28.782","28.770","29.205","28.550","30.25K","0.35%"
"01/06/2012","28.683","29.285","29.460","28.570","38.61K","-2.09%"
"01/05/2012","29.296","29.105","29.615","28.685","39.30K","0.68%"
"01/04/2012","29.097","29.690","29.740","28.900","36.12K","-1.61%"
"01/03/2012","29.572","27.980","29.730","27.905","35.83K","5.94%"
"12/30/2011","27.915","27.475","28.460","27.260","24.89K","2.20%"
"12/29/2011","27.315","27.080","27.840","26.145","37.10K","0.30%"
"12/28/2011","27.234","28.690","28.790","26.845","32.36K","-5.24%"
